  Sequence name          simbad                  feh   cfe   nfe   ofe   nafe  mgfe  alfe  sife  cafe  scfe  tife  vfe   crfe  mnfe  cofe  nife  znfe  gafe  gefe  srfe  yfe   zrfe  nbfe  mofe  rufe  rhfe  pdfe  agfe  bafe  lafe  cefe  prfe  ndfe  smfe  eufe  gdfe  tbfe  dyfe  hofe  erfe  tmfe  ybfe  lufe  hffe  osfe  irfe  ptfe  aufe  pbfe  thfe  ufe   ref      
1      251 HE1249-3121   2MASS J12520513-3137449 -3.40 +1.85     *     *     * +0.43 -0.64     * +0.55 +0.83 +0.63     * -0.11 -0.32 +0.51 +0.13     *     *     * -0.74     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      252 HE1249-2932   2MASS J12521835-2948567 -2.82 -0.42     *     *     * +0.27 -0.58     * +0.19 +0.20 +0.27 +0.13 -0.09 +0.00 +0.16 +0.50 +0.64     *     * -0.64 -0.94     *     *     *     *     *     *     * -1.04     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      253 HE1251-0104   2MASS J12535206-0120353 -2.90 +0.25     *     *     * +0.23 -0.95     * +0.33 +0.15 +0.37     * -0.22 -0.44 +0.26 +0.20     *     *     * +0.02 -0.19     *     *     *     *     *     *     * -0.20     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      254 HE1252-0117   2MASS J12545984-0133349 -3.03 -0.15     *     *     * +0.31 -0.65     * +0.11 -0.02 +0.21     * -0.42 +0.20 +0.77 +0.88 +0.73     *     * -0.75 -0.72     *     *     *     *     *     *     * -1.48     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      255 HE1252+0044   2MASS J12552210+0028011 -3.45 +0.59     *     *     * +0.68 -0.51     * +0.65 +0.30 +0.56     * -0.11 -0.58 +0.41 +0.28     *     *     * +0.94 +0.80     *     *     *     *     *     *     * -0.36     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      256 HE1254+0009   2MASS J12571291-0006394 -3.12 -0.10     *     *     * +0.43 -0.57     * +0.39 +0.35 +0.45     * -0.32 -0.65 +0.29 +0.19     *     *     * -0.10 -0.42     *     *     *     *     *     *     * -0.68     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      257 HE1256-0228   2MASS J12583845-0244175 -2.25 -0.04     *     *     * +0.44 -0.61     * +0.46 +0.53 +0.36 +0.02 -0.09 -0.21 +0.14 +0.59 +0.48     *     * +0.24 +0.12 +0.44     *     *     *     *     *     * +0.29 +0.39 +0.55     * +0.60 +1.00 +0.67     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      258 HE1256-0651   2MASS J12591309-0707191 -2.52 +0.61     *     *     * +0.38 -0.89     * +0.49 +0.30 +0.49     * +0.00 -0.39     * +0.22     *     *     * -0.11     *     *     *     *     *     *     *     * -0.10     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      259 HE1259-0621   2MASS J13015111-0637140 -2.81 +0.41     *     *     * +0.49 -0.74     * +0.44 +0.32 +0.59     * -0.15 -0.42 +0.51 +0.08     *     *     * +0.31     *     *     *     *     *     *     *     * +0.20     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      261 HE1300+0157   2MASS J13025624+0141521 -3.95 +1.28 +1.02 +1.56 +0.06 +0.47 -0.48 +0.90 +0.57 +0.48 +0.73 +1.10 -0.21 -0.55 +0.83 +0.31 +0.98     *     * -1.59 +0.78 +1.28     *     *     *     *     *     * -0.74     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * FRE07    
1      263 HE1300-2431   2MASS J13030004-2447122 -3.42 -0.16     *     *     * +0.57 -0.56     * +0.45 +0.47 +0.87     * -0.16 -0.68 +0.61 +0.39     *     *     * -0.15 +0.13     *     *     *     *     *     *     * -0.28     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      264 HE1300-2201   2MASS J13031731-2217379 -2.77 +1.01     *     *     * +0.46 -0.75     * +0.46 +0.43 +0.58     * +0.07     * +0.57 +0.10     *     *     * +0.52     *     *     *     *     *     *     *     * +0.13     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      265 HE1300-0642   2MASS J13032340-0658232 -3.19 +0.34     *     *     * +0.43 -0.97     * +0.48 +0.41 +0.50     * -0.23 -0.57 +0.39 +0.19     *     *     * +0.02 +0.15     *     *     *     *     *     *     * -0.21     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      267 BS16928-053   2MASS J13032947+3351091 -3.23 -0.13 +1.08     * +0.19 +0.45 -0.74 +1.32 +0.37 +0.03 +0.36 -0.25 -0.09 -0.55 +0.20 +0.01     *     *     * -0.15 -0.29 +0.02     *     *     *     *     *     * -0.70     *     *     *     *     * -0.28     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI08    
1      269 HE1300-0641   2MASS J13033414-0657207 -3.31 +1.29     *     *     * +0.21 -1.04     * +0.18 +0.20 +0.19     * -0.00 -0.28 +0.29 +0.47     *     *     * -0.36     *     *     *     *     *     *     *     * -0.60     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      270 BS16033-008   2MASS J13055616+2510161 -3.01 +0.65     *     *     * +0.49 -0.77     * +0.33 +0.32 +0.30     * -0.39 -0.59 +0.62 +0.48 +0.62     *     * -0.17 -0.82 +0.01     *     *     *     *     *     * -0.98     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK05    
1      271 HE1305-0331   2MASS J13075893-0347403 -3.43 +1.13     *     *     *     * -0.55     * +0.57 +0.65 +0.73     * +0.00     *     * +0.17     *     *     * +0.07     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      272 HE1311-1412   2MASS J13134199-1428246 -3.05 -0.16     *     *     * +0.43 -0.45     * +0.31 +0.17 +0.32     * -0.20 -0.43 +0.23 +0.06     *     *     * +0.18 -0.15 +0.44     *     *     *     *     *     * +0.11 +0.35     *     * +0.42     * +0.70     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      273 CS22877-001   2MASS J13135537-1211415 -2.89 +1.13 +0.04     * -0.07 +0.46 -0.55     * +0.59 +0.20 +0.42     * -0.12 -0.21 +0.56 -0.08     *     *     * +0.12 +0.33     *     *     *     *     *     *     * -0.32     *     * +2.17     *     * +0.17     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK02b   
1      274 BS16972-013   2MASS J13163886+1332282 -2.13 +0.13     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.33     *     *     *     *     *     *     *     * +0.28     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI07    
1      275 HE1314-3036   2MASS J13172923-3051507 -3.15 -0.14     *     *     * +0.49 -0.71     * +0.39 +0.28 +0.40 +0.14 -0.18 -0.47 +0.32 -0.07 +0.56     *     * +0.12 -0.11     *     *     *     *     *     *     * +0.12     *     *     *     *     * +0.34     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      276 CS30311-050   2MASS J13190461+0606049 -1.68 +0.32     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.08     *     *     *     *     *     *     *     * +0.05     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI07    
1      277 HE1320+0038   2MASS J13223536+0022325 -2.88     *     *     *     * +0.70 +0.11 +0.10 +0.50 +0.26 +0.50     * +0.01 -0.34 +0.58 +0.17     *     *     * -0.44     *     *     *     *     *     *     *     * -0.31     *     *     *     *     * +1.65     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH04    
1      278 HE1319-1935   2MASS J13223870-1951116 -1.96 +1.50 +0.41     * +0.58 +0.64     *     * +0.67     * +0.32     * +0.94     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +2.14     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07a   
1      279 BS16543-097   2MASS J13262814+2138429 -2.69 +0.33     *     *     * +0.56 -0.46 +0.48 +0.40 +0.16 +0.25     * -0.05 -0.37 +0.27 +0.08 +0.26     *     * +0.26 -0.05 +0.46     *     *     *     *     *     * +0.10 +0.13 +0.33     * +0.37     * +0.58 +0.72     *     *     * +0.70     *     *     *     *     *     *     *     *     *     *     * AOK05    
1      280 BS16934-002   2MASS J13294651+1615450 -2.99 -0.22 +0.59 +1.09 +0.86 +1.39 +0.28 +0.61 +0.52 +0.76 +0.74     * -0.01 -0.39 +0.41 +0.12 +0.33     *     * -1.13     *     *     *     *     *     *     *     * -1.43     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07c   
1      284 HE1327-23263D 2MASS J13300595-2341497 -6.18 +3.83 +4.23 +3.37 +2.79 +2.14 +1.58     * +1.08 +1.28 +1.04 +3.54 +0.77 +1.34 +1.57 +0.38 +3.23     *     * +1.41     *     *     *     *     *     *     *     * +1.66     *     *     *     *     * +4.87     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * FRE08    
1      286 HE1330-0607   2MASS J13325658-0622304 -2.50 +0.21     *     *     * +0.27 -0.66     * +0.40 +0.22 +0.38     * +0.18 -0.05 +0.36 -0.01 +0.54     *     * -0.21 -0.14 +0.41     *     *     *     *     *     * -0.59     *     *     *     *     * +0.42     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      287 HE1330-0354   2MASS J13331067-0410057 -2.46 +1.05     *     *     * +0.49 -0.76     * +0.57 +0.60 +0.74     * +0.12 -0.38     * +0.09     *     *     * +0.25     *     *     *     *     *     *     *     * -0.30     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      288 HE1332-0309   2MASS J13343788-0324529 -2.63 +0.21     *     *     * +0.30 -0.79     * +0.38 +0.35 +0.52     * +0.13 -0.27 +0.31 +0.16 +0.74     *     * +0.54 +0.20 +0.72     *     *     *     *     *     *     *     *     *     * +0.83     * +0.65     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      289 HE1333-0340   2MASS J13355142-0355484 -2.81     *     *     *     * +0.41 -0.65     * +0.47 +0.47 +0.46     * -0.10 -0.39     * +0.18     *     *     * +0.51     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      290 HE1335+0135   2MASS J13375386+0120270 -2.64 +0.14     *     *     * +0.45 -0.76     * +0.41 +0.26 +0.39     * +0.18 -0.12 +0.28 +0.34 +0.72     *     * +0.28 +0.02     *     *     *     *     *     *     * -0.60     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      291 HE1337-0453   2MASS J13395820-0508313 -2.51 +0.12     *     *     * +0.55 -0.90     * +0.61 +0.39 +0.59     * +0.03 -0.38 +0.24 +0.04     *     *     * +0.39     *     *     *     *     *     *     *     * -0.07     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      295 BS16467-062   2MASS J13420063+1748408 -3.69 +0.73 +0.64 +1.91 -0.39 +0.48 -0.06 +0.49 +0.33 +0.37 +0.42 +0.50 -0.33 -0.64 +0.89 +0.37 +1.18     *     * -1.53     *     *     *     *     *     *     *     * -0.35     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH08    
1      296 HE1343-0640   2MASS J13460903-0655464 -2.07 +0.77     *     *     * +0.54 -0.68     * +0.58 +0.31 +0.52     * +0.14 -0.26 +0.09 -0.04     *     *     * +0.92 +0.68 +1.15     *     *     *     *     *     * +0.88     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      297 BS16082-129   2MASS J13471172+2857471 -3.02 +0.45     *     *     * +0.44 -0.78 +0.52 +0.47 +0.22 +0.43 +0.18 +0.16 -0.15 +0.48 -0.03     *     *     * -0.55 -0.41 +0.16     *     *     *     *     *     * -0.72     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * HON04    
1      298 HE1345-0206   2MASS J13481600-0221469 -2.99 +0.34     *     *     * +0.28 -0.95     * +0.22 +0.08 +0.16     * -0.13 -0.61 +0.14 -0.23     *     *     * -0.19 -0.33     *     *     *     *     *     *     * -0.93     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      299 BS16089-013   2MASS J13492196+3544502 -2.99 -0.19     *     *     * +0.79 -0.53 +0.38 +0.51 +0.35 +0.43     * -0.12 -0.74 +0.41 +0.16 +0.57     *     * +0.35 -0.02 +0.47     *     *     *     *     *     * +0.13 +0.30     *     * +0.55     * +0.67     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK05    
1      300 HE1346-0427   2MASS J13492506-0442148 -3.62     *     *     *     * +0.58 +0.17 +0.24 +0.42 +0.19 +0.65     * +0.02 -0.35 +1.01 +0.29     *     *     * -0.04     *     *     *     *     *     *     *     * +0.27     *     *     *     *     * +2.31     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH04    
1      301 HE1347-1025   2MASS J13502239-1040189 -3.70 +0.40     *     * -0.21 +0.67 +0.20 +0.63 +0.58 +0.22 +0.48     * -0.30 -0.66 +0.70 +0.03 +1.16     *     * -0.91     *     *     *     *     *     *     *     * -0.39     *     *     *     *     * +1.61     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH08    
1      302 HE1351-1049   2MASS J13535712-1104245 -3.62 +1.55     *     *     * +0.47 -0.60     * +0.49 +0.52 +0.50     * -0.11 -0.45 +0.65 +0.47     *     *     * +0.27     *     *     *     *     *     *     *     * +0.31     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      303 HE1356-0622   2MASS J13593030-0636349 -3.71 +0.21     *     * +0.53 +0.85 +0.10 +1.04 +0.66 +0.55 +0.48     * -0.30 -0.76 +0.46 +0.18 +0.77     *     * -1.66 +0.09     *     *     *     *     *     *     * -0.96     *     *     *     *     * +0.79     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH08    
1      304 BS16023-046   2MASS J14005447+2246423 -3.14 +0.68     *     *     * +0.23     * +0.10 +0.46 +0.34 +0.56     * +0.05 -0.38 +0.45 +3.66 +3.69     *     * +0.06     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BON09    
1      305 CS30320-006   2MASS J14102002+1032113 -2.06 +0.07     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.06     *     *     *     *     *     *     *     * -0.44     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI07    
1      307 BS16550-087   2MASS J14102672+1801239 -3.69 -0.37 +1.14     * +0.17 +0.74 -0.45 +0.56 +0.39 +0.20 +0.36     * -0.43 -0.80 +0.38 +0.08     *     *     * +0.67 +0.47 +0.92     *     *     *     *     *     * -0.56     *     *     *     *     * +0.18     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI08    
1      308 HE1410-0004   2MASS J14130463-0018325 -3.24 +2.24     * +1.21 +0.69 +0.76     *     * +0.33     * +0.45     * +0.04 -0.39     *     * +1.12     *     * +0.40     *     *     *     *     *     *     *     * +1.28     *     *     *     *     * +2.62     *     *     *     *     *     *     *     *     *     *     *     *     * +3.40     *     * COH06    
1      309 HE1410+0213   2MASS J14130656+0159219 -2.38 +1.98 +1.88     *     * +0.36     *     *     *     * +0.58     * -0.33     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.29     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH06    
1      310 HE1413-1954   2MASS J14160471-2008540 -3.36 +1.45     *     *     *     *     *     * +0.50     *     *     *     *     *     *     *     *     *     * -0.23     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      311 HE1419-1759   2MASS J14221769-1813295 -3.34 -0.20     *     *     * +0.44 -0.79     * +0.45 +0.31 +0.33     * -0.31 -0.75 +0.31 +0.16     *     *     * -0.03 -0.38     *     *     *     *     *     *     * -0.64     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      312 HE1421-2006   2MASS J14235044-2020106 -2.82 +0.30     *     *     * +0.55 -0.79     * +0.55 +0.24 +0.45     * -0.11 -0.54 +0.19 -0.06     *     *     * +0.14     *     *     *     *     *     *     *     * +0.04     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      313 CS22883-037   2MASS J14241943+1129263 -2.06 +0.29     *     * +1.03 +0.52 -0.63 +0.30 +0.54 +0.18 +0.41 +0.19 +0.11 -0.45     *     *     *     *     * +0.46 -0.20     *     *     *     *     *     *     * +0.23 +0.31     *     *     *     * +0.56     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * PRE06    
1      315 HE1424-0241   2MASS J14264033-0254274 -4.18 +0.88 +1.23     * +0.17 +0.63 +0.06 -0.78 -0.34 +0.13 +0.04 +0.82 -0.16 +0.38 +1.24 +0.45     *     *     * -1.47 +0.48     *     *     *     *     *     *     * -0.69     *     *     *     *     * +1.72     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH07    
1      316 HE1429-0551   2MASS J14323128-0605002 -2.69 +2.33 +1.34     * +1.20 +0.69     *     * +0.87     * +0.50     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +1.83     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07a   
1      318 BS16477-003   2MASS J14325691+0646069 -3.53 +0.42 +3.40 +3.34 +0.24 +0.45 -0.43 +0.67 +0.55 +0.25 +0.44     * -0.20 -0.33 +0.54 +0.20 +0.35     *     * +0.25 +0.12 +0.48     *     *     *     *     *     * -0.28 +0.12 +0.20 +0.17 +0.17 +0.18 +0.17 +0.17     * +0.21 -0.07 +0.17     *     *     *     *     *     *     *     *     *     *     * CAY04    
1      319 HE1430-0026   2MASS J14331629-0039476 -2.95 +0.52     *     *     * +0.46 -0.73     * +0.48 +0.34 +0.48     * -0.12 -0.42 +0.52 +0.08     *     *     * +0.02     *     *     *     *     *     *     *     * -0.09     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      320 HE1430+0053   2MASS J14331652+0040490 -3.20 +0.29     *     *     * +0.39 -0.80     * +0.40 +0.29 +0.46     * -0.26 -0.60 +0.45 +0.18     *     *     * -0.54 -0.39     *     *     *     *     *     *     * +0.08     *     *     *     *     * +0.89     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      322 HE1430-1123   2MASS J14333363-1137073 -2.87 +1.84     *     *     * +0.52 -0.74     * +0.64 +0.61 +0.45     * +0.17 -0.40 +0.56 -0.04     *     *     * +0.48 +0.68     *     *     *     *     *     *     * +1.99     *     *     * +1.90     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      323 HE1431-2142   2MASS J14340669-2155166 -2.77 +0.49     *     *     * +0.53 -0.85     * +0.54 +0.49 +0.57     * +0.05 -0.32 +0.41 +0.21     *     *     * +0.21     *     *     *     *     *     *     *     * +0.30     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      324 CS22874-009   2MASS J14342316-2617376 -0.57     *     *     *     * +0.37     *     * +0.28 +0.82 +0.64     * -0.18 -0.07     *     *     *     *     * +0.79     *     *     *     *     *     *     *     * +0.28     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * PRE00    
1      325 HE1434-1442   2MASS J14372659-1454594 -2.60 +2.20 +1.50     * +0.24 +0.47     * +0.96 +0.45 +0.40 +0.90     * -0.08 -0.19 +1.75 +0.98     *     *     *     * +0.59     *     *     *     *     *     *     * +1.45     *     *     * +1.91     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +2.40     *     * COH06    
1      326 HE1443+0113   2MASS J14461636+0101098 -2.29 +2.09     *     * +0.58 +0.55     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +1.62     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * COH06    
1      327 HE1447+0102   2MASS J14501503+0050151 -2.69 +2.53 +1.34     * +1.13 +1.60     *     * +1.05     * +0.40     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +2.96     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07a   
1      328 BS16083-172   2MASS J14504144+4845136 -2.70 +0.34     *     *     * +0.69 -0.31 +0.71 +0.51 +0.39 +0.51     * -0.15 -0.48 +0.53 +0.27 +0.56     *     * +0.33 +0.06 +0.58     *     *     *     *     *     * -0.11     *     *     * +0.60     * +0.84     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK05    
1      330 CS30325-094   2MASS J14543927+0421380 -3.47 +0.13 +0.22 +0.70 +0.26 +0.55 -0.41 +0.98 +0.55 +0.57 +0.49     * -0.27 -0.38 +0.46 +0.25 +0.41     *     * -2.00 +0.17 +0.17     *     *     *     *     *     * -1.71 +0.12 +0.62 +0.81 +0.17 +0.18 +0.17 +0.17     * +0.21 -0.07 +0.17     *     *     *     *     *     *     *     *     *     *     * CAY04    
1      331 BS16472-018   2MASS J14562106+0152348 -2.63 -0.08     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.33     *     *     *     *     *     *     *     * +0.08     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI07    
1      332 HE1500-1628   2MASS J15025662-1640073 -2.48 +0.13     *     *     * +0.35 -0.84     * -0.01 +0.28 -0.03 +0.00 -0.14 -0.11 +0.33 +0.18     *     *     * -1.52     *     *     *     *     *     *     *     * -1.50     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * BAR05    
1      334 CS30325-028   2MASS J15051979+0617069 -3.06 +0.50 -0.19 +0.63     * +0.57     *     * +0.48 +0.25 +0.48 +0.13 -0.10 -0.35 +0.39 +0.12 +0.49     *     * +0.33 +0.11 +0.50     *     *     *     *     *     * -0.24 -0.13     *     *     *     * +0.25     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI08    
1      336 CS30301-015   2MASS J15085684+0230184 -2.81 +1.73 +1.74     *     * +1.03 +0.32     * +0.94     * +0.58     *     *     *     *     * +0.50     *     * +0.51 +0.45     *     *     *     *     *     *     * +1.71 +1.01 +1.41     * +0.89 +1.00 +0.40     *     * +0.81     *     *     *     *     *     *     *     *     *     * +1.96     *     * AOK02a   
1      337 HE1509-0806   2MASS J15114157-0817401 -3.13 +2.23 +2.33     *     * +0.82 +0.50     * +0.77     * +1.18     * +0.14 +0.17 +0.32     *     *     *     * +1.34 +1.17     *     *     *     *     *     *     * +2.15 +1.81 +2.11     * +2.40     * +1.15     *     *     *     *     *     *     *     *     *     *     *     *     * +2.83     *     * COH06    
1      339 CS30306-132   2MASS J15141890+0727028 -2.58 +0.50     *     *     * +0.49 -0.48 +0.67 +0.50 +0.35 +0.54 +0.37 +0.22 +0.03 +0.40 -0.10     *     *     * +0.32 +0.27 +0.63     *     *     *     *     *     * +0.47 +0.58 +0.72 +1.22 +0.70 +0.76 +1.05 +1.09     * +1.05     * +1.03  1.07 +0.69     *     *     *     *     *     *     * +1.34  1.65 HON04    
1      340 BS16551-058   2MASS J15185499-0854118 -2.18 -0.63     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.58     *     *     *     *     *     *     *     * +0.48     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI07    
1      341 HE1523-0901   2MASS J15260106-0911388 -3.17 -0.25     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +1.32 +1.32 +1.37 +1.71 +1.65 +1.79 +2.04 +1.88  1.64 +2.09     * +1.95  1.91     *     *  1.56  1.90  2.06     *     * +1.02 +1.85  1.60 FRE07b   
1      342 HE1523-1155   2MASS J15264103-1205426 -2.37 +1.91 +1.62     * +1.25 +0.79     *     * +0.63     * +0.40     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +1.98     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07a   
1      343 HE1528-0409   2MASS J15305430-0419404 -2.82 +2.46 +1.97     * +1.18 +0.99     *     * +1.20     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +2.56     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07a   
1      344 CS30329-129   2MASS J15313906-0648397 -2.58 +0.32     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * +0.18     *     *     *     *     *     *     *     * -0.43     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI07    
1      345 CS30312-059   2MASS J15344884-0123372 -3.30 +0.39 -0.45     * +0.33 +0.57 -0.72     * +0.49 +0.25 +0.53 +0.15 -0.18 -0.72 +0.44 +0.11     *     *     * +0.16 +0.10 +0.46     *     *     *     *     *     * +0.10     *     *     *     *     * +0.74     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI08    
1      348 CS30312-100   2MASS J15433166+0201174 -2.55 +0.59 +1.80     * +0.24 +0.64     *     * +0.35 +0.14 +0.59     * +0.31     *     * +0.41 +0.77     *     *     *     *     *     *     *     *     *     *     * -0.52     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK07a   
1      349 CS30329-004   2MASS J15484188-0652373 -2.92 -0.24     *     *     * +0.78 -0.36 +0.65 +0.51 +0.27 +0.46     * -0.14 -0.49 +0.40 +0.22 +0.42     *     * +0.21 +0.05 +0.51     *     *     *     *     *     * -0.67     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * AOK05    
1      352 BS16084-160   2MASS J16285078+5437067 -3.36 -0.00 +0.81 +0.33 -0.06 +0.37 -0.81 +0.78 +0.34 +0.26 +0.22 -0.04 -0.26 -0.39 +0.25 +0.03     *     *     * -1.93     *     *     *     *     *     *     *     * -1.89     *     *     *     *     * -0.15     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI08    
1      354 BS16080-054   2MASS J16391853+6057426 -3.23 -0.33 +0.78     * +0.64 +0.60 -0.54 +0.63 +0.57 +0.34 +0.62 +0.26 -0.27 -0.30 +0.24 +0.11     *     *     * +0.52 +0.41 +0.60     *     *     *     *     *     * -0.13     *     *     *     *     * +0.52     *     *     *     *     *     *     *     *     *     *     *     *     *     *     *     * LAI08    
